par_cz,kid_race,par_pctile,shrunk_xkid_vscore2020,cz_name
24900,Pooled,-9,684.3668542654028,Edwardsville
24900,Asian,-9,728.7666666666667,Edwardsville
24900,White,25,650.2722911963882,Edwardsville
24900,Hispanic,75,687.35,Edwardsville
24900,Hispanic,50,663.4679824561404,Edwardsville
24900,Black,25,586.0588235294117,Edwardsville
24900,White,50,682.8618725485487,Edwardsville
24900,Asian,75,736.5599999999999,Edwardsville
24900,White,75,715.4514539007092,Edwardsville
24900,Pooled,75,712.6887941127279,Edwardsville
24900,AIAN,50,649.7323529411765,Edwardsville
24900,Pooled,25,643.5529525186791,Edwardsville
24900,Hispanic,25,639.5859649122807,Edwardsville
24900,Black,-9,599.8336601307188,Edwardsville
24900,Hispanic,-9,663.2566371681415,Edwardsville
24900,White,-9,690.2995644599304,Edwardsville
24900,AIAN,-9,649.7323529411765,Edwardsville
24900,AIAN,75,677.3117647058823,Edwardsville
24900,Asian,50,727.7925,Edwardsville
24900,Black,50,610.8535294117646,Edwardsville
24900,AIAN,25,622.1529411764706,Edwardsville
25000,Hispanic,75,694.5163265306122,Quincy
25000,White,-9,692.5349330357143,Quincy
25000,Hispanic,25,632.6877551020408,Quincy
25000,Black,50,607.4379236927269,Quincy
25000,AIAN,50,647.6,Quincy
25000,Pooled,-9,688.271645244216,Quincy
25000,AIAN,25,633.7,Quincy
25000,Pooled,75,723.0087939698492,Quincy
25000,White,75,726.6265591397849,Quincy
25000,Black,75,630.280701754386,Quincy
25000,White,25,655.7539443155453,Quincy
25000,AIAN,75,661.5,Quincy
25000,Black,-9,600.870625,Quincy
25000,Asian,-9,743.675,Quincy
25000,Pooled,50,687.4489233007141,Quincy
25000,AIAN,-9,647.6,Quincy
25000,Asian,25,736.55,Quincy
25000,Black,25,584.5951456310679,Quincy
25000,Asian,50,743.675,Quincy
25000,Hispanic,-9,663.6020408163265,Quincy
25000,Asian,75,750.8,Quincy
25000,Pooled,25,651.8890526315789,Quincy
25000,White,50,691.1902517276651,Quincy
25000,Hispanic,50,663.6020408163265,Quincy
25101,AIAN,25,621.1,Mountain Home
25101,White,75,707.4050314465409,Mountain Home
25101,Pooled,50,677.2044805872861,Mountain Home
25101,AIAN,-9,635.425,Mountain Home
25101,Hispanic,75,681.0666666666667,Mountain Home
25101,Pooled,75,703.0491978609625,Mountain Home
25101,Pooled,-9,669.7710476190476,Mountain Home
25101,Black,-9,642.25,Mountain Home
25101,Pooled,25,651.3597633136095,Mountain Home
25101,Black,50,642.25,Mountain Home
25101,AIAN,50,635.425,Mountain Home
25101,Black,75,669,Mountain Home
25101,Asian,75,736.5,Mountain Home
25101,Asian,50,727.65,Mountain Home
25101,Asian,-9,727.65,Mountain Home
25101,Hispanic,25,647.5666666666667,Mountain Home
25101,Hispanic,-9,664.3166666666667,Mountain Home
25101,Asian,25,718.8,Mountain Home
25101,Black,25,615.5,Mountain Home
25101,White,50,679.6425157232704,Mountain Home
25101,White,25,651.88,Mountain Home
25101,Hispanic,50,664.3166666666667,Mountain Home
25101,White,-9,670.7040511727079,Mountain Home
25101,AIAN,75,649.75,Mountain Home
25102,Black,75,649.55,West Plains
25102,Black,25,615.15,West Plains
25102,Hispanic,75,686.86,West Plains
25102,Asian,25,700.5,West Plains
25102,Black,50,632.3499999999999,West Plains
25102,White,50,683.1401385651386,West Plains
25102,Asian,50,712.1,West Plains
25102,AIAN,-9,658.3166666666667,West Plains
25102,Hispanic,50,663.03,West Plains
25102,Pooled,-9,667.0378060724779,West Plains
25102,Hispanic,-9,663.03,West Plains
25102,White,25,652.4408831908831,West Plains
25102,White,75,713.839393939394,West Plains
25102,Asian,75,723.7,West Plains
25102,Black,-9,632.35,West Plains
25102,Pooled,75,709.1770909090909,West Plains
25102,Hispanic,25,639.2,West Plains
25102,White,-9,667.6424437299036,West Plains
25102,Pooled,50,680.3404891542773,West Plains
25102,Asian,-9,712.1,West Plains
25102,AIAN,25,625.1,West Plains
25102,Pooled,25,651.5038873994638,West Plains
25102,AIAN,75,691.5333333333333,West Plains
25102,AIAN,50,658.3166666666666,West Plains
25103,Black,-9,619.425,Harrison
25103,AIAN,-9,661.775,Harrison
25103,Hispanic,-9,663.1720930232558,Harrison
25103,Hispanic,75,678.1,Harrison
25103,Asian,50,698.3499999999999,Harrison
25103,Black,75,629.65,Harrison
25103,White,25,654.4070140280561,Harrison
25103,Pooled,75,707.1826612903226,Harrison
25103,White,-9,671.7554301833568,Harrison
25103,White,75,712.9785714285714,Harrison
25103,White,50,683.6927927283137,Harrison
25103,Pooled,25,653.4847426470589,Harrison
25103,Black,25,609.2,Harrison
25103,Pooled,50,680.3337019686908,Harrison
25103,Black,50,619.425,Harrison
25103,AIAN,25,631.15,Harrison
25103,AIAN,75,692.4,Harrison
25103,AIAN,50,661.775,Harrison
25103,Asian,-9,698.35,Harrison
25103,Hispanic,50,665.2619999999999,Harrison
25103,Asian,75,718.4,Harrison
25103,Asian,25,678.3,Harrison
25103,Pooled,-9,670.2992424242424,Harrison
25103,Hispanic,25,652.424,Harrison
25104,AIAN,-9,667,Heber Springs
25104,AIAN,25,623.6,Heber Springs
25104,Black,25,602.4,Heber Springs
25104,Hispanic,50,663.7166666666667,Heber Springs
25104,AIAN,75,710.4,Heber Springs
25104,White,50,679.117867234806,Heber Springs
25104,Black,75,633.2,Heber Springs
25104,White,75,708.3753846153846,Heber Springs
25104,Hispanic,75,688.6666666666666,Heber Springs
25104,Pooled,25,648.1768392370573,Heber Springs
25104,Black,-9,617.8,Heber Springs
25104,Black,50,617.8,Heber Springs
25104,White,-9,665.9427061310782,Heber Springs
25104,AIAN,50,667,Heber Springs
25104,Pooled,75,702.987012987013,Heber Springs
25104,Pooled,-9,664.3779270633397,Heber Springs
25104,White,25,649.8603498542274,Heber Springs
25104,Hispanic,-9,663.7166666666667,Heber Springs
25104,Hispanic,25,638.7666666666667,Heber Springs
25104,Pooled,50,675.5819261120351,Heber Springs
25105,Asian,50,698.8,Batesville
25105,White,25,641.14725,Batesville
25105,AIAN,50,635.575,Batesville
25105,Black,25,589.7368421052631,Batesville
25105,Pooled,25,639.4032258064516,Batesville
25105,White,-9,664.8351351351351,Batesville
25105,AIAN,75,657.7,Batesville
25105,AIAN,25,613.45,Batesville
25105,Pooled,75,701.7291984732824,Batesville
25105,AIAN,-9,635.575,Batesville
25105,Asian,-9,698.8,Batesville
25105,Hispanic,-9,652.5940000000001,Batesville
25105,Pooled,-9,662.8650143678161,Batesville
25105,White,75,706.2113537117904,Batesville
25105,Asian,75,704.5,Batesville
25105,Asian,25,693.1,Batesville
25105,Pooled,50,670.566212139867,Batesville
25105,Hispanic,75,684.42,Batesville
25105,Hispanic,50,652.5940000000001,Batesville
25105,Black,-9,616.5722222222222,Batesville
25105,Black,50,618.1507739938081,Batesville
25105,Black,75,646.564705882353,Batesville
25105,White,50,673.6793018558951,Batesville
25105,Hispanic,25,620.768,Batesville
25200,Black,50,607.740775059715,Henderson
25200,Hispanic,75,669.2,Henderson
25200,White,25,633.2991325898389,Henderson
25200,White,75,701.6652474108171,Henderson
25200,Hispanic,50,642.77,Henderson
25200,Pooled,25,629.7888647474199,Henderson
25200,Hispanic,25,616.34,Henderson
25200,Asian,25,720.95,Henderson
25200,Asian,-9,727.875,Henderson
25200,White,50,667.482190000328,Henderson
25200,Pooled,50,664.0466575747823,Henderson
25200,Black,75,624.2084507042254,Henderson
25200,Pooled,75,698.3044504021448,Henderson
25200,Pooled,-9,664.2685105234755,Henderson
25200,Black,-9,600.9359504132232,Henderson
25200,White,-9,668.7467183770883,Henderson
25200,Hispanic,-9,642.77,Henderson
25200,Asian,75,734.8,Henderson
25200,Black,25,591.2730994152047,Henderson
25200,Asian,50,727.875,Henderson
25300,Black,75,624.1210526315789,Union City
25300,Hispanic,50,659.5337662337663,Union City
25300,Pooled,25,631.2652572233967,Union City
25300,White,25,639.8901754385965,Union City
25300,White,75,706.4657534246576,Union City
25300,Pooled,50,665.8310701701399,Union City
25300,Asian,-9,691.8666666666667,Union City
25300,Asian,25,679.0333333333333,Union City
25300,Hispanic,-9,658.785294117647,Union City
25300,Asian,50,691.8666666666667,Union City
25300,Asian,75,704.7,Union City
25300,White,50,673.1779644316271,Union City
25300,Hispanic,25,634.0857142857143,Union City
25300,Black,-9,592.0067567567568,Union City
25300,Pooled,75,700.3968831168831,Union City
25300,Hispanic,75,684.9818181818182,Union City
25300,Black,50,602.5168899521531,Union City
25300,Black,25,580.9127272727272,Union City
25300,Pooled,-9,662.2858585858586,Union City
25300,White,-9,671.3611470860315,Union City
25401,AIAN,75,662,Paducah
25401,Pooled,-9,671.7879680785758,Paducah
25401,Pooled,25,637.0517350157729,Paducah
25401,White,75,708.1099354838709,Paducah
25401,Black,50,620.2092156862745,Paducah
25401,White,50,675.384146627566,Paducah
25401,Black,25,591.3517647058824,Paducah
25401,AIAN,50,634.55,Paducah
25401,Black,75,649.0666666666667,Paducah
25401,White,-9,677.4730267673301,Paducah
25401,Pooled,75,704.6970711297071,Paducah
25401,Hispanic,50,653.5971428571429,Paducah
25401,Hispanic,-9,653.5971428571429,Paducah
25401,Black,-9,608.5231404958678,Paducah
25401,White,25,642.658357771261,Paducah
25401,AIAN,-9,634.55,Paducah
25401,Asian,50,710.0999999999999,Paducah
25401,Hispanic,25,632.2057142857143,Paducah
25401,Asian,-9,710.1,Paducah
25401,Pooled,50,670.8744030727401,Paducah
25401,Asian,75,716.8,Paducah
25401,Asian,25,703.4,Paducah
25401,Hispanic,75,674.9885714285714,Paducah
25401,AIAN,25,607.1,Paducah
25402,White,-9,686.2097744360902,Murray
25402,Asian,50,723.35,Murray
25402,Pooled,25,651.2257839721253,Murray
25402,White,75,719.6,Murray
25402,Hispanic,-9,647.2,Murray
25402,Hispanic,25,625.3,Murray
25402,Asian,75,730.5,Murray
25402,Pooled,50,683.3261123250456,Murray
25402,Black,-9,608.9,Murray
25402,Pooled,75,715.4264406779661,Murray
25402,Hispanic,75,669.1,Murray
25402,Black,75,618,Murray
25402,Pooled,-9,683.7673539518901,Murray
25402,White,25,651.8,Murray
25402,Asian,25,716.2,Murray
25402,White,50,685.7,Murray
25402,Asian,-9,723.35,Murray
25402,Black,25,599.8,Murray
25402,Hispanic,50,647.2,Murray
25402,Black,50,608.9,Murray
25500,Black,25,586.6294117647059,Centralia
25500,Asian,25,715.7666666666667,Centralia
25500,Hispanic,75,699.18,Centralia
25500,Pooled,50,686.1473432839193,Centralia
25500,Black,-9,598.0633802816901,Centralia
25500,Black,75,627.22,Centralia
25500,White,25,654.3420572916667,Centralia
25500,White,50,688.88934848389,Centralia
25500,Hispanic,50,676.41,Centralia
25500,Pooled,25,651.1337250293772,Centralia
25500,Hispanic,-9,676.41,Centralia
25500,Asian,50,721.3833333333333,Centralia
25500,White,-9,693.217596810934,Centralia
25500,Pooled,-9,689.6468535166579,Centralia
25500,Black,50,606.924705882353,Centralia
25500,Hispanic,25,653.64,Centralia
25500,Asian,75,727,Centralia
25500,Asian,-9,721.3833333333333,Centralia
25500,White,75,723.4366396761134,Centralia
25500,Pooled,75,721.1609615384615,Centralia
25601,Asian,50,729.84,Carbondale
25601,Black,-9,602.952995391705,Carbondale
25601,Asian,75,738.98,Carbondale
25601,Black,75,636.4556451612904,Carbondale
25601,Asian,25,720.7,Carbondale
25601,Pooled,50,677.7250395034962,Carbondale
25601,White,25,649.6597647058824,Carbondale
25601,Hispanic,25,644.4882352941177,Carbondale
25601,Pooled,75,711.2294927536232,Carbondale
25601,White,-9,682.476841276093,Carbondale
25601,Black,50,613.0037903225807,Carbondale
25601,White,75,715.5795094936709,Carbondale
25601,White,50,682.6196370997766,Carbondale
25601,Asian,-9,729.84,Carbondale
25601,Hispanic,-9,657.0139705882353,Carbondale
25601,Pooled,-9,676.5083973463687,Carbondale
25601,Hispanic,50,657.0139705882352,Carbondale
25601,Black,25,589.5519354838709,Carbondale
25601,Pooled,25,644.2205862533692,Carbondale
25601,Hispanic,75,669.5397058823529,Carbondale
25602,White,-9,675.8529577464789,Harrisburg
25602,Black,50,607.05,Harrisburg
25602,Hispanic,25,627.3,Harrisburg
25602,Pooled,50,678.8008759309411,Harrisburg
25602,Pooled,-9,675.0348284960422,Harrisburg
25602,Pooled,75,711.9946428571428,Harrisburg
25602,White,75,714.6429487179487,Harrisburg
25602,Asian,25,731.6,Harrisburg
25602,Hispanic,50,652.5999999999999,Harrisburg
25602,Pooled,25,645.6071090047393,Harrisburg
25602,Hispanic,75,677.9,Harrisburg
25602,Asian,-9,729.15,Harrisburg
25602,Black,75,628.1,Harrisburg
25602,Asian,75,726.7,Harrisburg
25602,Black,-9,607.05,Harrisburg
25602,Black,25,586,Harrisburg
25602,Hispanic,-9,652.6,Harrisburg
25602,Asian,50,729.1500000000001,Harrisburg
25602,White,50,680.0438361680197,Harrisburg
25602,White,25,645.4447236180905,Harrisburg
25701,AIAN,25,622.9,Cape Girardeau
25701,White,75,714.6387323943662,Cape Girardeau
25701,Hispanic,-9,642.525,Cape Girardeau
25701,Hispanic,75,659.5833333333334,Cape Girardeau
25701,Hispanic,25,625.4666666666667,Cape Girardeau
25701,Asian,50,721.5999999999999,Cape Girardeau
25701,Asian,25,722.05,Cape Girardeau
25701,Pooled,25,630.5638845553823,Cape Girardeau
25701,White,25,640.366474543708,Cape Girardeau
25701,Pooled,-9,666.6604078164826,Cape Girardeau
25701,Asian,75,721.15,Cape Girardeau
25701,Pooled,75,709.8280783582089,Cape Girardeau
25701,Hispanic,50,642.5250000000001,Cape Girardeau
25701,White,-9,676.644914004914,Cape Girardeau
25701,White,50,677.5026034690371,Cape Girardeau
25701,AIAN,-9,646.05,Cape Girardeau
25701,AIAN,75,669.2,Cape Girardeau
25701,Black,75,621.8947368421053,Cape Girardeau
25701,AIAN,50,646.05,Cape Girardeau
25701,Asian,-9,721.6,Cape Girardeau
25701,Pooled,50,670.1959814567956,Cape Girardeau
25701,Black,25,577.0676616915423,Cape Girardeau
25701,Black,-9,584.1949790794979,Cape Girardeau
25701,Black,50,599.4811992668238,Cape Girardeau
25702,White,75,704.3625531914894,Poplar Bluff
25702,White,-9,657.7901910828025,Poplar Bluff
25702,Asian,25,708.1,Poplar Bluff
25702,White,50,671.1268220502902,Poplar Bluff
25702,AIAN,75,681.5,Poplar Bluff
25702,AIAN,-9,656.6,Poplar Bluff
25702,Black,-9,600.9641025641025,Poplar Bluff
25702,Asian,-9,714.8,Poplar Bluff
25702,Hispanic,-9,640.9666666666667,Poplar Bluff
25702,Pooled,-9,655.2746527777778,Poplar Bluff
25702,Pooled,75,699.9285171102662,Poplar Bluff
25702,Asian,50,714.8,Poplar Bluff
25702,Asian,75,721.5,Poplar Bluff
25702,White,25,637.891090909091,Poplar Bluff
25702,Hispanic,25,620.8666666666667,Poplar Bluff
25702,Hispanic,75,661.0666666666667,Poplar Bluff
25702,Black,25,594.4,Poplar Bluff
25702,AIAN,50,656.6,Poplar Bluff
25702,Black,75,626.4,Poplar Bluff
25702,Hispanic,50,640.9666666666667,Poplar Bluff
25702,Pooled,25,635.7339434276207,Poplar Bluff
25702,Black,50,610.4,Poplar Bluff
25702,AIAN,25,631.7,Poplar Bluff
25702,Pooled,50,667.8312302689435,Poplar Bluff
25800,Hispanic,50,641.2519607843137,Blytheville
25800,Black,-9,578.5459523809524,Blytheville
25800,AIAN,25,607.7,Blytheville
25800,Hispanic,25,609.3705882352941,Blytheville
25800,White,25,619.3915254237288,Blytheville
25800,Asian,-9,707,Blytheville
25800,Black,25,574.4594666666667,Blytheville
25800,Pooled,25,602.8722334004024,Blytheville
25800,Black,50,593.5297333333333,Blytheville
25800,Black,75,612.6,Blytheville
25800,Pooled,50,641.3930732219403,Blytheville
25800,AIAN,50,644.95,Blytheville
25800,White,75,687.260824742268,Blytheville
25800,Hispanic,75,673.1333333333333,Blytheville
25800,Pooled,75,679.9139130434783,Blytheville
25800,AIAN,-9,644.95,Blytheville
25800,AIAN,75,682.2,Blytheville
25800,Asian,75,713.8,Blytheville
25800,Asian,25,700.2,Blytheville
25800,Hispanic,-9,639.259375,Blytheville
25800,Asian,50,707,Blytheville
25800,White,-9,646.3171779141104,Blytheville
25800,Pooled,-9,627.2458046767538,Blytheville
25800,White,50,653.3261750829984,Blytheville
25900,Hispanic,75,661.1923076923077,Jonesboro
25900,Black,25,582.6288888888889,Jonesboro
25900,Asian,75,723.3,Jonesboro
25900,Hispanic,25,627.1931034482759,Jonesboro
25900,White,25,630.7151020408163,Jonesboro
25900,Pooled,50,660.1808698005427,Jonesboro
25900,AIAN,25,602.4,Jonesboro
25900,AIAN,75,668.6,Jonesboro
25900,Pooled,-9,651.9910689495604,Jonesboro
25900,Black,-9,594.6213114754098,Jonesboro
25900,Black,50,605.4894444444444,Jonesboro
25900,Black,75,628.35,Jonesboro
25900,White,-9,655.5967987804878,Jonesboro
25900,Asian,25,709.4,Jonesboro
25900,Pooled,75,692.7741656365884,Jonesboro
25900,Asian,-9,716.35,Jonesboro
25900,Pooled,25,627.5875739644971,Jonesboro
25900,Hispanic,50,644.1927055702918,Jonesboro
25900,White,50,663.6674433488065,Jonesboro
25900,AIAN,-9,635.5,Jonesboro
25900,White,75,696.6197846567968,Jonesboro
25900,Asian,50,716.3499999999999,Jonesboro
25900,AIAN,50,635.5,Jonesboro
25900,Hispanic,-9,643.2654545454545,Jonesboro
26001,Asian,25,674.9,Roseau
26001,White,25,691.5875,Roseau
26001,Pooled,-9,708.79375,Roseau
26001,Hispanic,25,636.7,Roseau
26001,Pooled,25,687.2403225806452,Roseau
26001,Asian,-9,684.55,Roseau
26001,Pooled,75,729.0409090909091,Roseau
26001,Asian,75,694.2,Roseau
26001,AIAN,-9,643,Roseau
26001,AIAN,75,657.6,Roseau
26001,White,50,713.3412499999999,Roseau
26001,AIAN,25,628.4,Roseau
26001,Hispanic,75,653.7,Roseau
26001,Asian,50,684.55,Roseau
26001,Hispanic,-9,645.2,Roseau
26001,Pooled,50,708.1406158357771,Roseau
26001,White,-9,714.0913793103448,Roseau
26001,White,75,735.095,Roseau
26001,Hispanic,50,645.2,Roseau
26001,AIAN,50,643,Roseau
26002,Asian,50,720.1309523809523,Duluth
26002,Pooled,25,675.9053342816501,Duluth
26002,Hispanic,50,669.0120421753608,Duluth
26002,Black,50,628.9166995073892,Duluth
26002,Pooled,-9,710.3899343544858,Duluth
26002,Asian,25,710.9,Duluth
26002,Black,25,606.2885714285715,Duluth
26002,AIAN,75,661.4642857142857,Duluth
26002,Black,75,651.5448275862069,Duluth
26002,Pooled,75,731.9389777777777,Duluth
26002,Black,-9,626.7953125,Duluth
26002,Hispanic,25,647.1882352941177,Duluth
26002,Hispanic,75,690.8358490566038,Duluth
26002,White,25,679.9788043478261,Duluth
26002,White,75,733.6874942316566,Duluth
26002,Hispanic,-9,669.4317307692307,Duluth
26002,Pooled,50,703.922156029714,Duluth
26002,AIAN,25,607.0289473684211,Duluth
26002,AIAN,-9,621.6846153846154,Duluth
26002,White,-9,713.6652677279305,Duluth
26002,AIAN,50,634.2466165413534,Duluth
26002,Asian,75,729.3619047619047,Duluth
26002,White,50,706.8331492897414,Duluth
26002,Asian,-9,720.8410256410257,Duluth
26003,Pooled,50,685.6272727272727,West Cook UT
26003,AIAN,75,630.2,West Cook UT
26003,White,25,698,West Cook UT
26003,AIAN,25,606.3,West Cook UT
26003,White,75,744.8,West Cook UT
26003,AIAN,-9,618.25,West Cook UT
26003,Pooled,75,706.6,West Cook UT
26003,Pooled,25,664.6545454545454,West Cook UT
26003,White,-9,722.96,West Cook UT
26003,Pooled,-9,686.5391304347826,West Cook UT
26003,AIAN,50,618.25,West Cook UT
26003,White,50,721.4,West Cook UT
26004,White,25,679.2,International Falls
26004,Hispanic,25,647.1,International Falls
26004,AIAN,25,613.9,International Falls
26004,White,50,701.95,International Falls
26004,Hispanic,-9,673.45,International Falls
26004,AIAN,75,710.5,International Falls
26004,Pooled,75,723.1514851485149,International Falls
26004,AIAN,-9,662.2,International Falls
26004,White,75,724.7,International Falls
26004,Pooled,-9,703.448502994012,International Falls
26004,Hispanic,75,699.8,International Falls
26004,Pooled,25,673.2969696969697,International Falls
26004,Hispanic,50,673.45,International Falls
26004,White,-9,707.223178807947,International Falls
26004,Pooled,50,698.2242274227423,International Falls
26004,AIAN,50,662.2,International Falls
26101,Black,75,615.22,Moberly
26101,Black,-9,594.2405405405406,Moberly
26101,Hispanic,25,628.1333333333333,Moberly
26101,Asian,50,712.8,Moberly
26101,Black,25,579.9363636363636,Moberly
26101,Asian,-9,712.8,Moberly
26101,Hispanic,-9,654.3666666666667,Moberly
26101,Black,50,597.5781818181817,Moberly
26101,Asian,25,709.1,Moberly
26101,White,25,659.9858560794045,Moberly
26101,White,75,721.5663366336634,Moberly
26101,Pooled,75,715.2577844311377,Moberly
26101,White,-9,686.4148725212465,Moberly
26101,White,50,690.7760963565339,Moberly
26101,Asian,75,716.5,Moberly
26101,Pooled,25,655.571201814059,Moberly
