par_cz,kid_race,par_pctile,shrunk_xkid_delinq90_02020,cz_name
6402,White,25,.5911884507042253,Crossville
6402,White,50,.4721803746644899,Crossville
6402,Pooled,50,.4822245176162244,Crossville
6402,Pooled,75,.3681923893805309,Crossville
6501,Black,25,.7274499999999999,Ellijay
6501,White,25,.5327554216867469,Ellijay
6501,Hispanic,-9,.4200749999999999,Ellijay
6501,Pooled,25,.5376802197802197,Ellijay
6501,Black,-9,.6134500000000001,Ellijay
6501,Pooled,75,.3306285714285714,Ellijay
6501,Pooled,50,.4341543956043956,Ellijay
6501,Hispanic,50,.420075,Ellijay
6501,Pooled,-9,.4619296167247386,Ellijay
6501,White,75,.3101123595505618,Ellijay
6501,Black,50,.6134500000000001,Ellijay
6501,White,50,.4214338906186544,Ellijay
6501,Black,75,.4994500000000001,Ellijay
6501,Hispanic,75,.39005,Ellijay
6501,White,-9,.4550486274509803,Ellijay
6501,Hispanic,25,.4500999999999999,Ellijay
6502,White,-9,.5161179120296767,Cleveland
6502,AIAN,25,.8017000000000001,Cleveland
6502,Black,25,.7868430894308943,Cleveland
6502,AIAN,75,.5502333333333332,Cleveland
6502,Hispanic,-9,.6326857142857143,Cleveland
6502,White,75,.3729513613861386,Cleveland
6502,Asian,75,.2775,Cleveland
6502,Pooled,50,.5108831185395428,Cleveland
6502,Hispanic,75,.5848735849056604,Cleveland
6502,Black,50,.7211978159018879,Cleveland
6502,Pooled,75,.3897696509009009,Cleveland
6502,White,25,.623326969416126,Cleveland
6502,Asian,-9,.3090333333333333,Cleveland
6502,Pooled,25,.6319965861781848,Cleveland
6502,AIAN,-9,.6759666666666667,Cleveland
6502,Black,-9,.7442818681318681,Cleveland
6502,Black,75,.6555525423728814,Cleveland
6502,Hispanic,25,.6673986301369863,Cleveland
6502,Pooled,-9,.5290298468166587,Cleveland
6502,Asian,25,.3405666666666666,Cleveland
6502,Hispanic,50,.6261361075213234,Cleveland
6502,Asian,50,.3090333333333333,Cleveland
6502,AIAN,50,.6759666666666666,Cleveland
6502,White,50,.4981391654011323,Cleveland
6600,AIAN,75,.51646,Rome
6600,White,50,.5272104761282382,Rome
6600,Hispanic,25,.551849715370019,Rome
6600,Asian,-9,.3177721153846154,Rome
6600,AIAN,25,.69864,Rome
6600,AIAN,50,.60755,Rome
6600,Asian,25,.3473826923076923,Rome
6600,Black,75,.6588542553191489,Rome
6600,Pooled,25,.6592472674319,Rome
6600,Hispanic,50,.517326766081956,Rome
6600,Black,50,.7330924785367674,Rome
6600,Asian,50,.3177721153846154,Rome
6600,White,75,.4018012345679012,Rome
6600,Asian,75,.2881615384615385,Rome
6600,AIAN,-9,.60755,Rome
6600,Black,-9,.7753197247706421,Rome
6600,White,-9,.5422323289701161,Rome
6600,Pooled,75,.4162954213836478,Rome
6600,Black,25,.8073307017543859,Rome
6600,White,25,.6526197176885752,Rome
6600,Pooled,50,.5377713444077739,Rome
6600,Hispanic,-9,.5381034954407296,Rome
6600,Hispanic,75,.4828038167938931,Rome
6600,Pooled,-9,.5608235426008968,Rome
6700,Black,25,.8077803756228441,Tampa
6700,White,25,.5836105088495576,Tampa
6700,Hispanic,25,.6079748393021122,Tampa
6700,Hispanic,-9,.5518675118858954,Tampa
6700,White,75,.3730051567239637,Tampa
6700,Asian,50,.3070031968292234,Tampa
6700,Pooled,75,.3919783552715114,Tampa
6700,AIAN,75,.4975461538461538,Tampa
6700,AIAN,25,.6915733333333333,Tampa
6700,Asian,75,.2758855949895616,Tampa
6700,Hispanic,75,.426788945752303,Tampa
6700,Pooled,25,.6237596260363381,Tampa
6700,Pooled,50,.5078689906539248,Tampa
6700,Black,75,.6543784140969162,Tampa
6700,AIAN,-9,.6205211267605633,Tampa
6700,Black,-9,.7760275683890577,Tampa
6700,Pooled,-9,.5183895020395599,Tampa
6700,Asian,-9,.3105183333333333,Tampa
6700,Hispanic,50,.5173818925272076,Tampa
6700,Black,50,.7310793948598802,Tampa
6700,Asian,25,.3381207986688852,Tampa
6700,White,-9,.4735795034337031,Tampa
6700,White,50,.4783078327867606,Tampa
6700,AIAN,50,.5945597435897435,Tampa
6800,White,50,.5266022507385075,Lakeland
6800,White,25,.6427587308003234,Lakeland
6800,Black,75,.7126407624633433,Lakeland
6800,Pooled,25,.6779039473684211,Lakeland
6800,White,75,.4104457706766917,Lakeland
6800,AIAN,25,.729288888888889,Lakeland
6800,Asian,25,.3634763440860215,Lakeland
6800,AIAN,50,.690150966183575,Lakeland
6800,Black,-9,.8042419889502763,Lakeland
6800,Hispanic,75,.485274740484429,Lakeland
6800,White,-9,.5353354411125598,Lakeland
6800,Pooled,75,.434909703287891,Lakeland
6800,Black,25,.821301529219006,Lakeland
6800,Hispanic,-9,.6013744415243101,Lakeland
6800,Pooled,-9,.5855216844512195,Lakeland
6800,AIAN,-9,.6932820000000001,Lakeland
6800,Asian,-9,.3374854651162791,Lakeland
6800,AIAN,75,.6510130434782608,Lakeland
6800,Hispanic,50,.5569307603476484,Lakeland
6800,Black,50,.7669711458411747,Lakeland
6800,Asian,50,.3351824758404791,Lakeland
6800,Pooled,50,.556406825328156,Lakeland
6800,Asian,75,.3068886075949367,Lakeland
6800,Hispanic,25,.6285867802108678,Lakeland
6900,AIAN,25,.7152666666666666,Sarasota
6900,Hispanic,75,.4464253333333333,Sarasota
6900,AIAN,75,.5132666666666666,Sarasota
6900,White,25,.5498634543603664,Sarasota
6900,Black,-9,.7767131884057971,Sarasota
6900,Pooled,25,.5900410307730798,Sarasota
6900,AIAN,50,.6142666666666666,Sarasota
6900,Asian,25,.3368152173913044,Sarasota
6900,Pooled,50,.4795613638136133,Sarasota
6900,White,-9,.4531416175961205,Sarasota
6900,Hispanic,50,.5286796455893833,Sarasota
6900,Black,75,.6634496,Sarasota
6900,Asian,50,.3116470026350461,Sarasota
6900,Pooled,75,.3690816968541468,Sarasota
6900,White,75,.3523141492748497,Sarasota
6900,White,50,.451088801817608,Sarasota
6900,Hispanic,-9,.568167417677643,Sarasota
6900,AIAN,-9,.6142666666666666,Sarasota
6900,Hispanic,25,.6109339578454333,Sarasota
6900,Asian,75,.2864787878787879,Sarasota
6900,Black,50,.7326105522123894,Sarasota
6900,Asian,-9,.3157886075949367,Sarasota
6900,Pooled,-9,.4927063409854423,Sarasota
6900,Black,25,.8017715044247787,Sarasota
7000,Hispanic,-9,.4881119105812221,Miami
7000,Pooled,50,.4912156099672959,Miami
7000,Hispanic,25,.5265656558887586,Miami
7000,AIAN,75,.5084076923076923,Miami
7000,Hispanic,50,.4598857326373708,Miami
7000,Asian,75,.2565290404040404,Miami
7000,Black,25,.7478338491932829,Miami
7000,Pooled,-9,.515372971686351,Miami
7000,Asian,50,.2829073773448774,Miami
7000,Hispanic,75,.393205809385983,Miami
7000,White,50,.4152562844818032,Miami
7000,Pooled,75,.3924799759903961,Miami
7000,Black,50,.6967898855895492,Miami
7000,Asian,-9,.2847361927144536,Miami
7000,Black,-9,.7275725345297793,Miami
7000,White,25,.495337828668363,Miami
7000,Asian,25,.3092857142857143,Miami
7000,AIAN,25,.6580555555555555,Miami
7000,White,75,.3351747402952433,Miami
7000,AIAN,50,.583231623931624,Miami
7000,AIAN,-9,.60942,Miami
7000,Black,75,.6457459219858156,Miami
7000,Pooled,25,.5899512439441956,Miami
7000,White,-9,.3979514295212766,Miami
7100,Asian,-9,.2862417293233082,Port St. Lucie
7100,Pooled,-9,.5168085847167496,Port St. Lucie
7100,White,75,.3586247442680776,Port St. Lucie
7100,Black,25,.7933013949780789,Port St. Lucie
7100,AIAN,-9,.6539067796610171,Port St. Lucie
7100,AIAN,75,.5729571428571429,Port St. Lucie
7100,AIAN,25,.7270225806451613,Port St. Lucie
7100,Black,75,.6774363825363825,Port St. Lucie
7100,Pooled,25,.6213663355924282,Port St. Lucie
7100,Black,-9,.7746622408026757,Port St. Lucie
7100,Hispanic,-9,.5450097272727273,Port St. Lucie
7100,White,-9,.438564258478828,Port St. Lucie
7100,White,50,.4513478819105751,Port St. Lucie
7100,Asian,75,.2562410852713178,Port St. Lucie
7100,Hispanic,25,.5831595583596215,Port St. Lucie
7100,AIAN,50,.6499898617511521,Port St. Lucie
7100,Hispanic,75,.4466886178861789,Port St. Lucie
7100,Asian,50,.2853657981101114,Port St. Lucie
7100,Asian,25,.3144905109489051,Port St. Lucie
7100,Hispanic,50,.5149240881229002,Port St. Lucie
7100,Pooled,75,.3875575039722663,Port St. Lucie
7100,Pooled,50,.5044619197823472,Port St. Lucie
7100,White,25,.5440710195530726,Port St. Lucie
7100,Black,50,.7353688887572307,Port St. Lucie
7200,AIAN,50,.60225,Cape Coral
7200,White,25,.5549237472766885,Cape Coral
7200,AIAN,25,.7292799999999999,Cape Coral
7200,Hispanic,25,.6216387096774193,Cape Coral
7200,Asian,75,.3098036363636363,Cape Coral
7200,Asian,-9,.34901953125,Cape Coral
7200,Pooled,75,.3818554790697675,Cape Coral
7200,Pooled,50,.4901693798483719,Cape Coral
7200,Pooled,-9,.5064233159392789,Cape Coral
7200,White,75,.3656151898734177,Cape Coral
7200,AIAN,-9,.60225,Cape Coral
7200,AIAN,75,.47522,Cape Coral
7200,Black,25,.7691423076923077,Cape Coral
7200,Pooled,25,.5984832806269764,Cape Coral
7200,Hispanic,-9,.5921758014477766,Cape Coral
7200,Black,50,.7004393356643357,Cape Coral
7200,Black,-9,.749254605263158,Cape Coral
7200,Hispanic,50,.5474443548387097,Cape Coral
7200,Asian,25,.3785657534246575,Cape Coral
7200,White,50,.4602694685750531,Cape Coral
7200,Asian,50,.3441846948941469,Cape Coral
7200,Black,75,.6317363636363638,Cape Coral
7200,White,-9,.4587476956055734,Cape Coral
7200,Hispanic,75,.4732500000000001,Cape Coral
7300,Hispanic,25,.5792243055555555,Palm Bay
7300,Pooled,50,.5003527031265089,Palm Bay
7300,AIAN,75,.5504043478260869,Palm Bay
7300,Asian,50,.331960888263998,Palm Bay
7300,Black,25,.8136514018691589,Palm Bay
7300,Asian,25,.3756934579439252,Palm Bay
7300,Pooled,75,.3936229462174941,Palm Bay
7300,Black,50,.7289238716662867,Palm Bay
7300,Asian,-9,.3307681818181818,Palm Bay
7300,Hispanic,50,.5074200207980823,Palm Bay
7300,Pooled,25,.6070824600355239,Palm Bay
7300,AIAN,25,.7141608695652174,Palm Bay
7300,AIAN,50,.6322826086956521,Palm Bay
7300,Black,-9,.7738937052932761,Palm Bay
7300,Black,75,.6441963414634146,Palm Bay
7300,White,-9,.4661584940312213,Palm Bay
7300,AIAN,-9,.6322826086956522,Palm Bay
7300,Hispanic,-9,.5208925773195876,Palm Bay
7300,White,50,.4743601104927324,Palm Bay
7300,Pooled,-9,.5002580005915409,Palm Bay
7300,Asian,75,.2882283185840708,Palm Bay
7300,White,25,.5703983935742972,Palm Bay
7300,White,75,.3783218274111675,Palm Bay
7300,Hispanic,75,.4356157360406091,Palm Bay
7400,Asian,75,.2459189409368635,Orlando
7400,Asian,50,.2678211758947884,Orlando
7400,Hispanic,-9,.5590198518140012,Orlando
7400,Pooled,-9,.5172048315873538,Orlando
7400,Asian,-9,.2707903169014084,Orlando
7400,Asian,25,.2897234108527132,Orlando
7400,AIAN,75,.4502301886792453,Orlando
7400,Black,25,.789034022556391,Orlando
7400,White,25,.5652296340023613,Orlando
7400,White,-9,.4548818276529245,Orlando
7400,AIAN,25,.6723613333333334,Orlando
7400,Pooled,50,.5045931374991416,Orlando
7400,Pooled,75,.3930579766949152,Orlando
7400,Black,75,.6520209953343701,Orlando
7400,Pooled,25,.616128298303368,Orlando
7400,AIAN,-9,.58038515625,Orlando
7400,White,50,.4664911986765036,Orlando
7400,White,75,.3677527633506458,Orlando
7400,Hispanic,25,.5971516908212561,Orlando
7400,Hispanic,50,.5237028631271634,Orlando
7400,Black,-9,.76236148955495,Orlando
7400,Black,50,.7205275089453805,Orlando
7400,AIAN,50,.5612957610062893,Orlando
7400,Hispanic,75,.4502540354330709,Orlando
7500,Black,25,.8167173469387755,Deltona
7500,White,75,.3929096251266464,Deltona
7500,Hispanic,50,.5411561953352769,Deltona
7500,AIAN,75,.5007185185185186,Deltona
7500,Pooled,25,.6250956235997013,Deltona
7500,Black,50,.7411883344863368,Deltona
7500,White,25,.5815830508474576,Deltona
7500,White,-9,.4956482694970005,Deltona
7500,AIAN,-9,.6112851851851853,Deltona
7500,AIAN,50,.6112851851851853,Deltona
7500,Black,-9,.7914696883852691,Deltona
7500,Pooled,-9,.5385961133891959,Deltona
7500,Hispanic,-9,.5783524520255864,Deltona
7500,Pooled,50,.5178270512426983,Deltona
7500,Hispanic,75,.4607642857142857,Deltona
7500,Asian,-9,.3604986301369863,Deltona
7500,Pooled,75,.4105584788856953,Deltona
7500,Black,75,.6656593220338982,Deltona
7500,Asian,75,.31702,Deltona
7500,Hispanic,25,.6215481049562682,Deltona
7500,White,50,.487246337987052,Deltona
7500,Asian,25,.3908325581395349,Deltona
7500,AIAN,25,.721851851851852,Deltona
7500,Asian,50,.3539262790697675,Deltona
7600,AIAN,25,.7110299999999999,Jacksonville
7600,Pooled,25,.6748005362888809,Jacksonville
7600,Asian,75,.3161581395348837,Jacksonville
7600,Hispanic,25,.607298787878788,Jacksonville
7600,AIAN,-9,.6165575757575757,Jacksonville
7600,Hispanic,50,.5307053187948854,Jacksonville
7600,Black,25,.8164109450877848,Jacksonville
7600,Black,50,.7515623185096626,Jacksonville
7600,White,25,.614746941621837,Jacksonville
7600,AIAN,75,.4712153846153846,Jacksonville
7600,Asian,-9,.3472645333333333,Jacksonville
7600,Hispanic,-9,.5442753864447087,Jacksonville
7600,Black,75,.6867136919315404,Jacksonville
7600,Hispanic,75,.4541118497109827,Jacksonville
7600,White,-9,.4876735139712108,Jacksonville
7600,AIAN,50,.5911226923076922,Jacksonville
7600,White,75,.3937578118097482,Jacksonville
7600,Black,-9,.7860554792560801,Jacksonville
7600,White,50,.5042523767157926,Jacksonville
7600,Asian,50,.3526109447674419,Jacksonville
7600,Pooled,-9,.5507530415385543,Jacksonville
7600,Asian,25,.38906375,Jacksonville
7600,Pooled,75,.4237541971693509,Jacksonville
7600,Pooled,50,.549277366729116,Jacksonville
7700,Hispanic,-9,.5748416666666667,Lake City
7700,Black,75,.6919120000000001,Lake City
7700,AIAN,50,.5680233333333333,Lake City
7700,Asian,50,.40335,Lake City
7700,Hispanic,75,.4847272727272728,Lake City
7700,Hispanic,25,.6510923076923077,Lake City
7700,Pooled,-9,.6132428289936664,Lake City
7700,Black,50,.7619346219081272,Lake City
7700,Pooled,75,.4400936179295624,Lake City
7700,AIAN,25,.6764,Lake City
7700,Asian,25,.4674,Lake City
7700,White,50,.5246567404243214,Lake City
7700,White,75,.4050978201634878,Lake City
7700,Pooled,50,.5692511134267235,Lake City
7700,Asian,-9,.40335,Lake City
7700,White,-9,.5546684693877552,Lake City
7700,Pooled,25,.6984086089238846,Lake City
7700,Black,25,.8319572438162544,Lake City
7700,Black,-9,.8109294294294295,Lake City
7700,White,25,.644215660685155,Lake City
7700,Asian,75,.3393,Lake City
7700,AIAN,-9,.5680233333333333,Lake City
7700,AIAN,75,.4596466666666667,Lake City
7700,Hispanic,50,.5679097902097903,Lake City
7800,AIAN,25,.7070000000000001,Ocala
7800,Hispanic,25,.6064102564102564,Ocala
7800,White,25,.6137,Ocala
7800,AIAN,-9,.6568250000000001,Ocala
7800,Black,50,.7643385528547202,Ocala
7800,Hispanic,50,.5411125908916954,Ocala
7800,Black,25,.8285344827586207,Ocala
7800,Hispanic,-9,.5730137404580152,Ocala
7800,Asian,75,.2830925925925926,Ocala
7800,Hispanic,75,.4758149253731343,Ocala
7800,Pooled,-9,.5634213530066815,Ocala
7800,AIAN,50,.656825,Ocala
7800,White,-9,.5297713043478262,Ocala
7800,Asian,25,.3162272727272728,Ocala
7800,Pooled,75,.4192430906967691,Ocala
7800,Asian,50,.2996599326599327,Ocala
7800,White,75,.4011052863436124,Ocala
7800,Black,-9,.8093855745721272,Ocala
7800,Pooled,25,.6436800650054172,Ocala
7800,Asian,-9,.3013166666666667,Ocala
7800,Pooled,50,.5314615778510932,Ocala
7800,AIAN,75,.60665,Ocala
7800,White,50,.5074026431718062,Ocala
7800,Black,75,.7001426229508196,Ocala
7900,White,25,.5720396669931439,Gainesville
7900,Black,50,.7288963904618398,Gainesville
7900,AIAN,25,.6987,Gainesville
7900,Asian,25,.3120448275862069,Gainesville
7900,Black,25,.8188296472831267,Gainesville
7900,Pooled,-9,.5122372775444264,Gainesville
7900,Hispanic,25,.5352409356725146,Gainesville
7900,Asian,-9,.2709685714285714,Gainesville
7900,Pooled,25,.6438433153477218,Gainesville
7900,White,50,.4538859951127336,Gainesville
7900,Black,75,.638963133640553,Gainesville
7900,Hispanic,75,.3564088834355829,Gainesville
7900,White,-9,.4449535989135355,Gainesville
7900,AIAN,75,.53755,Gainesville
7900,AIAN,50,.618125,Gainesville
7900,AIAN,-9,.618125,Gainesville
7900,Asian,75,.2419146341463415,Gainesville
7900,Pooled,75,.3584048521373511,Gainesville
7900,Pooled,50,.5011240837425365,Gainesville
7900,Hispanic,50,.4458249095540487,Gainesville
7900,Asian,50,.2769797308662742,Gainesville
7900,Hispanic,-9,.4479666107784432,Gainesville
7900,White,75,.3357323232323233,Gainesville
7900,Black,-9,.7879994470774091,Gainesville
8000,Pooled,-9,.6093090831918506,Sumter
8000,Hispanic,75,.4272523076923077,Sumter
8000,White,25,.6056483085250338,Sumter
8000,Hispanic,50,.5424328954191875,Sumter
8000,Black,75,.635227962085308,Sumter
8000,AIAN,-9,.661975,Sumter
8000,White,75,.3625586412395709,Sumter
8000,Pooled,75,.4165731464737793,Sumter
8000,Pooled,25,.725223137574769,Sumter
8000,Hispanic,25,.6576134831460674,Sumter
8000,White,-9,.4764010139416984,Sumter
8000,Black,50,.7278620392950812,Sumter
8000,Black,25,.8204961165048544,Sumter
8000,Hispanic,-9,.5603831168831169,Sumter
8000,Asian,-9,.2960378787878788,Sumter
8000,Pooled,50,.5708981420242741,Sumter
8000,Asian,75,.258683870967742,Sumter
8000,White,50,.4841034748823023,Sumter
8000,AIAN,75,.57685,Sumter
8000,Black,-9,.7889960515713135,Sumter
8000,Asian,25,.3291228571428571,Sumter
8000,AIAN,50,.661975,Sumter
8000,Asian,50,.2939033640552995,Sumter
8000,AIAN,25,.7471,Sumter
8100,Hispanic,25,.632058466453674,Columbia
8100,White,75,.3558045037037037,Columbia
8100,White,25,.5936980888429753,Columbia
8100,Black,75,.6698823989569752,Columbia
8100,Pooled,75,.4135593883933742,Columbia
8100,Black,-9,.7880933084434234,Columbia
8100,AIAN,75,.5724499999999999,Columbia
8100,Black,50,.7456854167897216,Columbia
8100,Asian,75,.2589142857142857,Columbia
8100,AIAN,50,.6498730769230768,Columbia
8100,Pooled,25,.7191581085239513,Columbia
8100,Pooled,50,.5663587484586627,Columbia
8100,White,-9,.4425230088495575,Columbia
8100,Asian,-9,.2902072727272728,Columbia
8100,AIAN,25,.7272961538461538,Columbia
8100,White,50,.4747512962733395,Columbia
8100,Hispanic,50,.5461147782505338,Columbia
8100,Hispanic,-9,.5628442748091602,Columbia
8100,Asian,25,.3226592592592593,Columbia
8100,Hispanic,75,.4601710900473934,Columbia
8100,Pooled,-9,.5756354368403874,Columbia
8100,AIAN,-9,.6498730769230768,Columbia
8100,Black,25,.8214884346224679,Columbia
8100,Asian,50,.2907867724867725,Columbia
8201,White,-9,.5258910780669145,Barnwell
8201,White,25,.6511801470588235,Barnwell
8201,White,50,.5244780434542238,Barnwell
8201,Hispanic,25,.6654500000000001,Barnwell
8201,Pooled,75,.4678822916666667,Barnwell
8201,Pooled,25,.7796840725806452,Barnwell
8201,Black,75,.7094232558139535,Barnwell
8201,Black,25,.8358011627906976,Barnwell
8201,Black,50,.7726122093023255,Barnwell
8201,White,75,.3977759398496241,Barnwell
8201,Hispanic,75,.4015,Barnwell
8201,Hispanic,-9,.5334749999999999,Barnwell
8201,Hispanic,50,.533475,Barnwell
8201,Black,-9,.8217591731266151,Barnwell
8201,Pooled,-9,.6926696220930233,Barnwell
8201,Pooled,50,.6237831821236559,Barnwell
8202,Black,25,.8118003236245955,Charleston
8202,AIAN,25,.7065605263157895,Charleston
8202,Asian,25,.3594823529411764,Charleston
8202,Hispanic,25,.6399020000000001,Charleston
8202,White,25,.5959311300639659,Charleston
8202,Hispanic,-9,.5595548638132296,Charleston
8202,Pooled,75,.417616534278382,Charleston
8202,Black,-9,.7829398833394094,Charleston
8202,AIAN,75,.5918973684210526,Charleston
8202,White,-9,.465423648887319,Charleston
8202,White,75,.3731595417545975,Charleston
8202,Asian,-9,.3246148437499999,Charleston
8202,Pooled,-9,.5655708880833712,Charleston
8202,Asian,50,.3269054100472306,Charleston
8202,Pooled,50,.555496934931865,Charleston
8202,Black,50,.7435553342260909,Charleston
8202,Hispanic,50,.5434103457943925,Charleston
8202,AIAN,-9,.6492289473684211,Charleston
8202,AIAN,50,.649228947368421,Charleston
8202,Asian,75,.2943284671532847,Charleston
8202,Pooled,25,.693377335585348,Charleston
8202,Hispanic,75,.446918691588785,Charleston
8202,Black,75,.6753103448275862,Charleston
8202,White,50,.4845453359092817,Charleston
8300,Asian,75,.2474695238095238,Greenville
8300,Pooled,25,.6946264605147274,Greenville
8300,Pooled,-9,.5510114744351962,Greenville
8300,AIAN,75,.4929666666666667,Greenville
8300,AIAN,50,.653075,Greenville
8300,Black,25,.8297494484101232,Greenville
8300,Black,-9,.8001319280205655,Greenville
8300,AIAN,25,.8131833333333333,Greenville
8300,Pooled,75,.4037358554942299,Greenville
8300,Hispanic,-9,.5590323144104803,Greenville
8300,White,25,.6406011038186159,Greenville
8300,Hispanic,50,.5392781678921568,Greenville
8300,Black,50,.7584547984624874,Greenville
8300,White,75,.3780521621009735,Greenville
8300,Asian,-9,.2775633663366336,Greenville
8300,Asian,25,.3101391752577319,Greenville
8300,Asian,50,.2788043495336279,Greenville
8300,Black,75,.6871601485148515,Greenville
8300,Hispanic,75,.4626052941176471,Greenville
8300,White,50,.5093266329597947,Greenville
8300,White,-9,.4913310979534046,Greenville
8300,Pooled,50,.5491811580044786,Greenville
8300,Hispanic,25,.6159510416666666,Greenville
8300,AIAN,-9,.653075,Greenville
8401,Black,25,.8091353520433283,Aiken
8401,Black,75,.6595933438985738,Aiken
8401,Asian,50,.265074185852982,Aiken
8401,White,-9,.4732861074123391,Aiken
8401,Asian,75,.2248988571428571,Aiken
8401,Asian,-9,.2546690647482014,Aiken
8401,Asian,25,.3052495145631068,Aiken
8401,Pooled,25,.7178214750542299,Aiken
8401,Pooled,-9,.5775764342105262,Aiken
8401,Hispanic,-9,.5475754646840149,Aiken
8401,Pooled,75,.4283029879125357,Aiken
8401,White,25,.6279179808841099,Aiken
8401,AIAN,-9,.6124833333333335,Aiken
8401,Black,-9,.7736879413974455,Aiken
8401,Hispanic,25,.6230460000000001,Aiken
8401,Hispanic,50,.537745268907563,Aiken
8401,Pooled,50,.5730622314833828,Aiken
8401,AIAN,75,.4651666666666667,Aiken
8401,Black,50,.7343643479709511,Aiken
8401,AIAN,50,.6124833333333335,Aiken
8401,AIAN,25,.7598000000000001,Aiken
8401,Hispanic,75,.4524445378151261,Aiken
8401,White,75,.3818829449152542,Aiken
8401,White,50,.504900462899682,Aiken
8402,White,25,.5455336734693879,Washington
8402,Black,75,.6055344827586208,Washington
8402,Pooled,50,.5442280075187971,Washington
8402,Pooled,25,.6963823308270678,Washington
8402,White,-9,.4354757894736842,Washington
8402,White,75,.3182402173913044,Washington
8402,Hispanic,50,.56975,Washington
8402,White,50,.4318869454303461,Washington
8402,Hispanic,25,.6972333333333334,Washington
8402,Pooled,-9,.5949461152882207,Washington
8402,Hispanic,-9,.5697500000000001,Washington
8402,Pooled,75,.3920736842105264,Washington
8402,Black,25,.7910807692307694,Washington
8402,Black,-9,.7619951351351353,Washington
8402,Hispanic,75,.4422666666666667,Washington
8402,Black,50,.6983076259946951,Washington
8501,Hispanic,75,.4172000000000001,Fitzgerald
8501,White,50,.5042273572959284,Fitzgerald
8501,White,-9,.5214536585365854,Fitzgerald
8501,Hispanic,25,.64815,Fitzgerald
8501,Pooled,25,.7211165975103735,Fitzgerald
8501,Hispanic,-9,.532675,Fitzgerald
8501,Black,75,.6924,Fitzgerald
8501,Pooled,-9,.6311426136363637,Fitzgerald
8501,Black,-9,.8148198473282444,Fitzgerald
8501,Black,25,.8318521739130436,Fitzgerald
8501,Pooled,75,.4357936936936938,Fitzgerald
8501,White,25,.6181432203389831,Fitzgerald
8501,Hispanic,50,.532675,Fitzgerald
8501,White,75,.3903114942528736,Fitzgerald
8501,Black,50,.7621260869565218,Fitzgerald
8501,Pooled,50,.5784551456020336,Fitzgerald
8502,Pooled,25,.712306636500754,Cordele
8502,Hispanic,25,.7598499999999999,Cordele
8502,Black,50,.741543619302949,Cordele
8502,Black,25,.820407238605898,Cordele
8502,Black,-9,.803427033492823,Cordele
8502,White,75,.3366673076923077,Cordele
8502,Hispanic,-9,.72265,Cordele
8502,Pooled,75,.408640701754386,Cordele
8502,Hispanic,75,.68545,Cordele
8502,Asian,50,.382775,Cordele
8502,Pooled,-9,.6210146624472573,Cordele
8502,White,25,.5716627906976743,Cordele
8502,Hispanic,50,.72265,Cordele
8502,Pooled,50,.56047366912757,Cordele
8502,Asian,75,.353,Cordele
8502,White,50,.454165049194991,Cordele
8502,Asian,-9,.382775,Cordele
8502,Asian,25,.4125500000000001,Cordele
8502,White,-9,.4667721030042918,Cordele
8502,Black,75,.66268,Cordele
8503,White,-9,.4885488962472406,Valdosta
8503,Hispanic,75,.5262434343434342,Valdosta
8503,Hispanic,50,.5834284285811131,Valdosta
8503,AIAN,75,.4157,Valdosta
8503,Pooled,25,.6957177133655396,Valdosta
8503,Asian,75,.2648172413793103,Valdosta
8503,AIAN,-9,.5521,Valdosta
8503,Hispanic,25,.640613422818792,Valdosta
8503,Asian,25,.3200448275862068,Valdosta
8503,AIAN,25,.6885,Valdosta
8503,White,25,.6049010471204189,Valdosta
8503,Asian,-9,.2924310344827586,Valdosta
8503,Black,25,.8138911042944788,Valdosta
8503,White,75,.3588915985997666,Valdosta
8503,AIAN,50,.5521,Valdosta
8503,White,50,.4818963228600928,Valdosta
8503,Black,50,.7298216799667883,Valdosta
8503,Pooled,-9,.5892259328996918,Valdosta
8503,Pooled,50,.5487127555485543,Valdosta
8503,Black,-9,.7903020042194094,Valdosta
8503,Black,75,.6457522556390979,Valdosta
8503,Pooled,75,.4017077977315689,Valdosta
8503,Asian,50,.2924310344827586,Valdosta
8503,Hispanic,-9,.5949576612903226,Valdosta
8601,Asian,25,.321,Waycross
8601,White,-9,.50251230248307,Waycross
8601,Hispanic,75,.4032418604651163,Waycross
8601,White,25,.6005246268656717,Waycross
8601,Black,75,.6785272727272728,Waycross
8601,Hispanic,-9,.5246670454545455,Waycross
8601,Hispanic,25,.6406955555555556,Waycross
8601,Pooled,75,.393881242807825,Waycross
8601,Asian,75,.226,Waycross
8601,Black,50,.742345064935065,Waycross
8601,Pooled,-9,.5743418032786886,Waycross
8601,Hispanic,50,.5219687080103359,Waycross
8601,Black,25,.8061628571428573,Waycross
8601,Asian,-9,.2735,Waycross
8601,Asian,50,.2735,Waycross
8601,White,75,.3524134285714285,Waycross
8601,White,50,.4764690277185501,Waycross
8601,Black,-9,.7852077611940299,Waycross
8601,Pooled,25,.6669704075605435,Waycross
8601,Pooled,50,.5304258251841842,Waycross
8602,Asian,50,.2931,Brunswick
8602,Hispanic,75,.5639904761904762,Brunswick
8602,Asian,25,.3279,Brunswick
8602,White,-9,.493393724420191,Brunswick
8602,White,25,.6171933701657459,Brunswick
8602,Asian,75,.2583,Brunswick
8602,Pooled,25,.6921630573248407,Brunswick
