par_cz,kid_race,par_pctile,shrunk_xkid_mtabalance2020,cz_name
12800,Asian,75,127525,Washington
12800,Hispanic,25,40526,Washington
12800,White,50,67598.92862817421,Washington
12800,Pooled,25,48154.15760869566,Washington
12800,Hispanic,-9,68676,Washington
12800,White,-9,71177.46338605741,Washington
12800,White,75,87496.51439920557,Washington
12800,Asian,-9,127612.5,Washington
12800,Black,75,37420,Washington
12800,Hispanic,75,96826,Washington
12800,Black,-9,32360,Washington
12800,Hispanic,50,68676,Washington
12800,Asian,25,127700,Washington
12800,Black,50,32360,Washington
12800,Pooled,50,67876.24946590104,Washington
12901,Black,25,18345.61883899233,Lexington-Fayette
12901,Pooled,50,63846.7205959054,Lexington-Fayette
12901,Asian,-9,160353.6470588235,Lexington-Fayette
12901,Asian,25,137736.25,Lexington-Fayette
12901,White,25,41548.2099381361,Lexington-Fayette
12901,White,75,90217.06055443705,Lexington-Fayette
12901,AIAN,50,40387.5,Lexington-Fayette
12901,Hispanic,25,37876.66666666666,Lexington-Fayette
12901,Black,-9,25962.60563380282,Lexington-Fayette
12901,Pooled,25,38983.29704257393,Lexington-Fayette
12901,White,-9,68950.96267875828,Lexington-Fayette
12901,Hispanic,75,71760,Lexington-Fayette
12901,Asian,75,174009.4339622642,Lexington-Fayette
12901,AIAN,-9,40387.5,Lexington-Fayette
12901,Black,50,31680.5628441537,Lexington-Fayette
12901,Pooled,-9,65579.45502645502,Lexington-Fayette
12901,Pooled,75,88710.14414923686,Lexington-Fayette
12901,AIAN,25,28685,Lexington-Fayette
12901,Hispanic,50,54818.33333333333,Lexington-Fayette
12901,White,50,65882.63524628658,Lexington-Fayette
12901,Black,75,45015.50684931507,Lexington-Fayette
12901,Asian,50,155872.8419811321,Lexington-Fayette
12901,Hispanic,-9,53736.95035460993,Lexington-Fayette
12901,AIAN,75,52090,Lexington-Fayette
12902,White,75,67207.31225296443,Mount Sterling
12902,Pooled,-9,40245.0656167979,Mount Sterling
12902,Black,25,19700,Mount Sterling
12902,Pooled,25,26210.98969072165,Mount Sterling
12902,Pooled,75,64817.36462093863,Mount Sterling
12902,Black,50,24255,Mount Sterling
12902,White,50,46695.72770999632,Mount Sterling
12902,White,-9,40720.36414565826,Mount Sterling
12902,Black,75,28810,Mount Sterling
12902,White,25,26184.1431670282,Mount Sterling
12902,Black,-9,24255,Mount Sterling
12902,Pooled,50,45514.17715583014,Mount Sterling
12902,Hispanic,50,51015,Mount Sterling
12902,Hispanic,-9,51015,Mount Sterling
12902,Hispanic,25,40780,Mount Sterling
12902,Hispanic,75,61250,Mount Sterling
12903,Black,25,15916,Danville
12903,Pooled,-9,57994.10685483871,Danville
12903,Asian,75,108700,Danville
12903,Asian,50,107750,Danville
12903,Pooled,50,60291.61354968107,Danville
12903,White,50,62059.58474094891,Danville
12903,White,25,39382.89156626506,Danville
12903,Hispanic,25,32075,Danville
12903,White,75,84736.27791563276,Danville
12903,Asian,-9,107750,Danville
12903,Black,75,35011.14285714286,Danville
12903,Pooled,75,82206.2927927928,Danville
12903,Hispanic,75,73802.5,Danville
12903,Hispanic,50,52938.75,Danville
12903,Black,-9,23778.70588235294,Danville
12903,Asian,25,106800,Danville
12903,Pooled,25,38376.93430656935,Danville
12903,White,-9,59668.59045504995,Danville
12903,Hispanic,-9,52938.75,Danville
12903,Black,50,25463.57142857143,Danville
13000,Pooled,25,39235.20795660036,Elizabethtown
13000,Asian,25,79914.44444444444,Elizabethtown
13000,Asian,75,123126.3157894737,Elizabethtown
13000,Black,75,55062.06349206349,Elizabethtown
13000,Hispanic,50,63392.81105990784,Elizabethtown
13000,AIAN,-9,42430,Elizabethtown
13000,White,-9,61286.34448574969,Elizabethtown
13000,AIAN,50,42430,Elizabethtown
13000,Hispanic,-9,60462.3076923077,Elizabethtown
13000,White,75,85002.12147887323,Elizabethtown
13000,Pooled,50,60733.85028007533,Elizabethtown
13000,Asian,-9,102104.3243243243,Elizabethtown
13000,Black,-9,36762.30971128609,Elizabethtown
13000,Asian,50,101520.3801169591,Elizabethtown
13000,White,50,62661.30587562339,Elizabethtown
13000,Black,50,41391.07096171802,Elizabethtown
13000,White,25,40320.49027237354,Elizabethtown
13000,AIAN,25,36745,Elizabethtown
13000,Black,25,27720.07843137255,Elizabethtown
13000,Hispanic,75,78631.42857142857,Elizabethtown
13000,AIAN,75,48115,Elizabethtown
13000,Pooled,-9,58541.85984722683,Elizabethtown
13000,Pooled,75,82232.4926035503,Elizabethtown
13000,Hispanic,25,48154.1935483871,Elizabethtown
13101,Black,75,46509.44146079484,Louisville
13101,Asian,50,111344.7867352773,Louisville
13101,Asian,25,100186.303030303,Louisville
13101,White,-9,75014.13597733711,Louisville
13101,Hispanic,75,73074.75555555556,Louisville
13101,AIAN,50,51995.26315789473,Louisville
13101,Pooled,75,89722.12265629899,Louisville
13101,Pooled,50,66119.83252452365,Louisville
13101,Asian,75,122503.2704402516,Louisville
13101,White,25,47992.1572794899,Louisville
13101,White,75,92437.51678772098,Louisville
13101,Hispanic,50,57597.95154826959,Louisville
13101,AIAN,25,37005.26315789474,Louisville
13101,AIAN,-9,51995.26315789474,Louisville
13101,Hispanic,25,42121.14754098361,Louisville
13101,Hispanic,-9,55261.83018867925,Louisville
13101,Black,-9,27560.94225721785,Louisville
13101,Black,25,21433.44911427579,Louisville
13101,White,50,70214.83703360544,Louisville
13101,Pooled,25,42517.5423927483,Louisville
13101,Black,50,33971.44528753532,Louisville
13101,AIAN,75,66985.26315789473,Louisville
13101,Pooled,-9,68706.36237127749,Louisville
13101,Asian,-9,111138.1481481481,Louisville
13102,Hispanic,50,53645,Madison
13102,Hispanic,25,28280,Madison
13102,Black,25,22840,Madison
13102,Black,75,40385,Madison
13102,Black,-9,31612.5,Madison
13102,White,50,62507.80137477504,Madison
13102,Pooled,50,61282.71914583896,Madison
13102,White,-9,61680.49632352941,Madison
13102,Hispanic,75,79010,Madison
13102,Pooled,75,85818.16254416961,Madison
13102,Pooled,25,36747.27574750831,Madison
13102,White,25,37504.80427046264,Madison
13102,Pooled,-9,60526.48972602739,Madison
13102,White,75,87510.79847908745,Madison
13102,Black,50,31612.5,Madison
13102,Hispanic,-9,53645,Madison
13103,Pooled,75,85953.78616352202,Bardstown
13103,Pooled,-9,64112.59501187648,Bardstown
13103,Asian,50,81415,Bardstown
13103,Asian,-9,81415,Bardstown
13103,Hispanic,25,34580,Bardstown
13103,Black,-9,25120.26315789474,Bardstown
13103,Black,25,19588.66666666667,Bardstown
13103,Pooled,25,44580.82114735658,Bardstown
13103,Asian,75,85090,Bardstown
13103,White,-9,67337.09163346613,Bardstown
13103,Black,75,35757.94871794872,Bardstown
13103,Black,50,27673.3076923077,Bardstown
13103,White,75,89362.29281767955,Bardstown
13103,Hispanic,-9,49783.33333333334,Bardstown
13103,White,50,68153.88298172981,Bardstown
13103,Pooled,50,65267.3036554393,Bardstown
13103,Asian,25,77740,Bardstown
13103,White,25,46945.47314578005,Bardstown
13103,Hispanic,75,64986.66666666666,Bardstown
13103,Hispanic,50,49783.33333333333,Bardstown
13200,Black,75,41919.83050847457,Owensboro
13200,Hispanic,25,36425.55555555555,Owensboro
13200,Hispanic,-9,69602.22222222222,Owensboro
13200,Asian,25,73530,Owensboro
13200,White,25,40910.64935064935,Owensboro
13200,White,50,64250.52624857935,Owensboro
13200,Black,50,32297.89235347393,Owensboro
13200,Pooled,25,39859.0858980248,Owensboro
13200,Pooled,-9,63069.22114047288,Owensboro
13200,White,75,87590.40314650934,Owensboro
13200,Asian,75,121900,Owensboro
13200,White,-9,64435.57978196234,Owensboro
13200,Hispanic,50,69602.22222222222,Owensboro
13200,Asian,-9,97715,Owensboro
13200,Black,-9,28651.68421052632,Owensboro
13200,Asian,50,97715,Owensboro
13200,Pooled,75,86713.79971923257,Owensboro
13200,Hispanic,75,102778.8888888889,Owensboro
13200,Pooled,50,63286.44280862869,Owensboro
13200,Black,25,22675.95419847328,Owensboro
13300,Black,25,20013.1914893617,Findlay
13300,Hispanic,25,31872.89256198347,Findlay
13300,Black,75,40948.79310344828,Findlay
13300,Pooled,-9,69152.25318246111,Findlay
13300,Hispanic,-9,41387.40932642487,Findlay
13300,Pooled,25,45783.58032378581,Findlay
13300,White,25,47759.11347517731,Findlay
13300,AIAN,25,12395,Findlay
13300,AIAN,50,29552.5,Findlay
13300,Asian,-9,81218,Findlay
13300,Asian,75,97852,Findlay
13300,Asian,25,64584,Findlay
13300,Black,-9,28001.77631578947,Findlay
13300,Hispanic,50,44624.9879476584,Findlay
13300,Black,50,30480.99229640499,Findlay
13300,Pooled,75,88607.97563504406,Findlay
13300,Asian,50,81218,Findlay
13300,AIAN,75,46710,Findlay
13300,White,50,69233.83451536644,Findlay
13300,AIAN,-9,29552.5,Findlay
13300,Hispanic,75,57377.08333333334,Findlay
13300,Pooled,50,67195.77797941494,Findlay
13300,White,75,90708.55555555556,Findlay
13300,White,-9,71842.91277258567,Findlay
13400,White,-9,82272.92479108635,Lima
13400,Hispanic,75,70731.25,Lima
13400,AIAN,25,19380,Lima
13400,AIAN,75,46460,Lima
13400,Asian,-9,131603.8461538462,Lima
13400,Black,25,17556.31578947368,Lima
13400,White,75,98616.70616113744,Lima
13400,White,25,58971.99324324324,Lima
13400,Pooled,50,75626.52528440279,Lima
13400,Asian,75,147100,Lima
13400,Pooled,-9,78453.60955770209,Lima
13400,White,50,78794.34970219035,Lima
13400,AIAN,-9,32920,Lima
13400,Black,75,37423.37662337662,Lima
13400,Pooled,25,54954.12838633687,Lima
13400,Hispanic,-9,49894.81481481482,Lima
13400,Pooled,75,96298.9221824687,Lima
13400,Black,50,27489.84620642515,Lima
13400,Hispanic,25,36287.34693877551,Lima
13400,Hispanic,50,53509.29846938775,Lima
13400,Asian,50,131603.8461538462,Lima
13400,Black,-9,24236.50655021834,Lima
13400,Asian,25,116107.6923076923,Lima
13400,AIAN,50,32920,Lima
13501,Asian,50,125603.7475633528,Toledo
13501,Black,75,34403.31158238173,Toledo
13501,Asian,25,110233.4210526316,Toledo
13501,Black,50,25177.36318668926,Toledo
13501,Hispanic,25,29373.73219373219,Toledo
13501,Asian,75,140974.0740740741,Toledo
13501,Black,-9,21168.67158671587,Toledo
13501,Black,25,15951.41479099679,Toledo
13501,Hispanic,75,60339.6762589928,Toledo
13501,AIAN,50,36094.90697674418,Toledo
13501,Asian,-9,128276.847826087,Toledo
13501,Pooled,25,42120.5658462867,Toledo
13501,Hispanic,-9,43059.7933227345,Toledo
13501,Pooled,75,85259.70942833921,Toledo
13501,White,-9,74624.89130434782,Toledo
13501,White,50,68212.60156015765,Toledo
13501,AIAN,-9,36094.90697674418,Toledo
13501,White,25,48367.83941605839,Toledo
13501,AIAN,25,20786.09302325581,Toledo
13501,Hispanic,50,44856.7042263625,Toledo
13501,Pooled,50,63690.13763731295,Toledo
13501,Pooled,-9,68627.40436157816,Toledo
13501,AIAN,75,51403.72093023256,Toledo
13501,White,75,88057.3637042569,Toledo
13502,Hispanic,-9,43276.22222222222,Defiance
13502,White,25,46096.90618762475,Defiance
13502,Hispanic,75,54118.79518072289,Defiance
13502,White,75,82985.1724137931,Defiance
13502,Black,25,19865,Defiance
13502,Hispanic,25,33998.55670103093,Defiance
13502,Pooled,-9,65950.58565153733,Defiance
13502,White,-9,67910.92985318108,Defiance
13502,Hispanic,50,44058.67594087691,Defiance
13502,White,50,64541.03930070893,Defiance
13502,Pooled,75,80967.34384858044,Defiance
13502,Pooled,25,45199.44202266783,Defiance
13502,Black,50,27133.61111111111,Defiance
13502,Black,-9,27561.17647058823,Defiance
13502,Black,75,34402.22222222222,Defiance
13502,Asian,-9,124860,Defiance
13502,Pooled,50,63083.39293562413,Defiance
13502,Asian,75,142150,Defiance
13502,Asian,50,124860,Defiance
13502,Asian,25,107570,Defiance
13600,AIAN,50,30261.09756097561,South Bend
13600,Hispanic,-9,44681.80628272251,South Bend
13600,Asian,25,114235.2,South Bend
13600,Hispanic,75,68269.92857142857,South Bend
13600,White,50,66448.07977736549,South Bend
13600,Pooled,-9,64935.2050442188,South Bend
13600,White,75,88745.05411255411,South Bend
13600,AIAN,-9,30261.09756097561,South Bend
13600,Pooled,75,86557.86786490223,South Bend
13600,Asian,75,136939.2125984252,South Bend
13600,Pooled,50,62382.82284846674,South Bend
13600,Black,50,29323.33264520121,South Bend
13600,Asian,-9,128509.504950495,South Bend
13600,White,-9,71402.96296296296,South Bend
13600,Black,75,41687.62557077625,South Bend
13600,AIAN,75,41820.24390243903,South Bend
13600,Black,25,16959.03971962617,South Bend
13600,White,25,44151.10544217687,South Bend
13600,Asian,50,125587.2062992126,South Bend
13600,Pooled,25,38207.77783203125,South Bend
13600,Black,-9,21996.77023255814,South Bend
13600,AIAN,25,18701.95121951219,South Bend
13600,Hispanic,25,31035.78512396694,South Bend
13600,Hispanic,50,49652.85684769775,South Bend
13700,White,-9,65772.97354497355,Concord
13700,Pooled,25,42054.43315725315,Concord
13700,AIAN,75,59112.5,Concord
13700,White,50,63524.35492799259,Concord
13700,AIAN,-9,43606.25,Concord
13700,Hispanic,75,66028.50746268657,Concord
13700,White,75,83383.65019011407,Concord
13700,AIAN,50,43606.25,Concord
13700,Asian,75,145962.0689655172,Concord
13700,Black,25,19503.06748466258,Concord
13700,Asian,25,87782.85714285714,Concord
13700,Pooled,75,82660.00715563506,Concord
13700,Pooled,-9,63647.3896499239,Concord
13700,Asian,-9,117382.8070175439,Concord
13700,White,25,43665.05966587112,Concord
13700,Pooled,50,62357.22015644411,Concord
13700,Black,75,40247.35849056604,Concord
13700,AIAN,25,28100,Concord
13700,Hispanic,-9,45818.80530973451,Concord
13700,Black,50,29875.21298761431,Concord
13700,Asian,50,116872.4630541872,Concord
13700,Black,-9,24593.10185185185,Concord
13700,Hispanic,50,51665.63737914203,Concord
13700,Hispanic,25,37302.76729559748,Concord
13800,Hispanic,25,35445.15151515151,Wayne
13800,AIAN,50,39990,Wayne
13800,White,50,65584.00579150578,Wayne
13800,Asian,50,126450,Wayne
13800,AIAN,25,26465,Wayne
13800,Hispanic,-9,45628.8679245283,Wayne
13800,White,25,45150.71428571428,Wayne
13800,Black,50,30108.66666666667,Wayne
13800,Black,25,11807.33333333333,Wayne
13800,Asian,75,127400,Wayne
13800,Asian,25,125500,Wayne
13800,White,-9,69460.41800643087,Wayne
13800,Pooled,25,44822.06657018813,Wayne
13800,AIAN,-9,39990,Wayne
13800,Asian,-9,126450,Wayne
13800,Black,75,48410,Wayne
13800,Hispanic,75,62432,Wayne
13800,AIAN,75,53515,Wayne
13800,Pooled,75,85141.70606372046,Wayne
13800,Hispanic,50,48938.57575757576,Wayne
13800,White,75,86017.29729729729,Wayne
13800,Pooled,50,64981.88631695429,Wayne
13800,Pooled,-9,68398.39423076923,Wayne
13800,Black,-9,30108.66666666667,Wayne
13900,Hispanic,75,58713.88059701493,Center
13900,Asian,50,108024.6153846154,Center
13900,AIAN,-9,34801.66666666666,Center
13900,Pooled,25,37970.76958314246,Center
13900,Asian,75,121481.5384615385,Center
13900,White,25,38617.22741433022,Center
13900,Hispanic,25,32895.77319587629,Center
13900,AIAN,25,23133.33333333333,Center
13900,Pooled,75,73978.88332812011,Center
13900,White,-9,60927.21700040867,Center
13900,AIAN,75,46470,Center
13900,Black,50,30590.95454545454,Center
13900,White,75,75404.65633423181,Center
13900,AIAN,50,34801.66666666666,Center
13900,Black,25,20986.90909090909,Center
13900,Pooled,-9,59368.156133829,Center
13900,White,50,57010.94187428102,Center
13900,Black,-9,30677.47747747748,Center
13900,Hispanic,50,45804.82689644561,Center
13900,Asian,-9,108024.6153846154,Center
13900,Hispanic,-9,43443.41463414634,Center
13900,Asian,25,94567.69230769231,Center
13900,Black,75,40195,Center
13900,Pooled,50,55974.82645563129,Center
14000,Hispanic,75,65737.80487804877,Muncie
14000,White,50,55310.86877413128,Muncie
14000,Pooled,50,53739.27855075361,Muncie
14000,Hispanic,-9,44285.44554455446,Muncie
14000,White,25,34893.475,Muncie
14000,Asian,25,120100,Muncie
14000,AIAN,75,47690,Muncie
14000,Asian,75,143023.5294117647,Muncie
14000,Asian,-9,131561.7647058823,Muncie
14000,Pooled,75,74160.44133476856,Muncie
14000,Black,-9,23255.6940509915,Muncie
14000,White,75,75728.26254826254,Muncie
14000,White,-9,57935.32679738562,Muncie
14000,AIAN,25,13830.66666666667,Muncie
14000,Black,50,26526.51383178873,Muncie
14000,Hispanic,50,47682.06910569105,Muncie
14000,Pooled,-9,55628.4962759702,Muncie
14000,Hispanic,25,29626.33333333333,Muncie
14000,Black,25,14863.89380530974,Muncie
14000,Pooled,25,33318.11576673866,Muncie
14000,AIAN,50,30760.33333333333,Muncie
14000,Asian,50,131561.7647058823,Muncie
14000,Black,75,38189.13385826772,Muncie
14000,AIAN,-9,30760.33333333333,Muncie
14100,White,50,71363.60061888976,Fort Wayne
14100,Black,25,20382.97297297297,Fort Wayne
14100,White,-9,78219.52898550725,Fort Wayne
14100,Hispanic,-9,48601.3446969697,Fort Wayne
14100,Asian,75,137979.2452830189,Fort Wayne
14100,Hispanic,75,64582.88793103449,Fort Wayne
14100,AIAN,75,67343.5294117647,Fort Wayne
14100,Asian,50,114839.1226415094,Fort Wayne
14100,Pooled,-9,73550.38510180853,Fort Wayne
14100,Asian,-9,118073.7634408602,Fort Wayne
14100,AIAN,-9,52137.64705882352,Fort Wayne
14100,White,75,92482.30853391685,Fort Wayne
14100,Black,50,31620.45474045474,Fort Wayne
14100,White,25,50244.89270386266,Fort Wayne
14100,Hispanic,25,36075.27027027027,Fort Wayne
14100,Black,75,42857.93650793651,Fort Wayne
14100,Pooled,75,90371.97103210777,Fort Wayne
14100,Pooled,50,67983.77376719005,Fort Wayne
14100,AIAN,50,52137.64705882352,Fort Wayne
14100,Pooled,25,45595.57650227234,Fort Wayne
14100,Hispanic,50,50329.07910065238,Fort Wayne
14100,Asian,25,91699,Fort Wayne
14100,AIAN,25,36931.76470588235,Fort Wayne
14100,Black,-9,27093.50710900474,Fort Wayne
14200,Hispanic,-9,59067.33673469388,Indianapolis
14200,AIAN,25,32113.6170212766,Indianapolis
14200,Hispanic,25,38997.39726027397,Indianapolis
14200,Asian,75,142461.4649681529,Indianapolis
14200,Pooled,50,63969.59096272489,Indianapolis
14200,Pooled,-9,69751.10635732202,Indianapolis
14200,Asian,25,119510.5882352941,Indianapolis
14200,Pooled,25,38724.7769019019,Indianapolis
14200,Hispanic,50,59965.99074101119,Indianapolis
14200,Black,-9,26001.60850757029,Indianapolis
14200,Black,25,19494.59262948207,Indianapolis
14200,White,25,44161.10833482063,Indianapolis
14200,AIAN,75,51536.47058823529,Indianapolis
14200,Pooled,75,89214.40502354788,Indianapolis
14200,Asian,-9,133422.8957528957,Indianapolis
14200,AIAN,-9,42221.42857142857,Indianapolis
14200,Hispanic,75,80934.5842217484,Indianapolis
14200,AIAN,50,41825.04380475594,Indianapolis
14200,White,-9,76246.1013986014,Indianapolis
14200,Black,75,43059.16449086162,Indianapolis
14200,White,50,67981.23816844865,Indianapolis
14200,Black,50,31276.87856017185,Indianapolis
14200,White,75,91801.36800207666,Indianapolis
14200,Asian,50,130986.0266017235,Indianapolis
14300,Black,25,16620.44444444445,Columbus
14300,White,25,36264.31818181818,Columbus
14300,Asian,-9,159005,Columbus
14300,Pooled,-9,61854.84164648911,Columbus
14300,White,75,81116.91244239631,Columbus
14300,Black,-9,31061.41176470588,Columbus
14300,Black,75,47307.5,Columbus
14300,Asian,25,106571.8518518519,Columbus
14300,Hispanic,75,82487.36842105263,Columbus
14300,Pooled,25,36948.73508866201,Columbus
14300,White,50,58690.61531210724,Columbus
14300,Hispanic,-9,60462.36842105263,Columbus
14300,Asian,75,207822.0689655172,Columbus
14300,Asian,50,157196.9604086846,Columbus
14300,White,-9,61030.25445292621,Columbus
14300,Hispanic,25,38437.36842105263,Columbus
14300,Pooled,75,82282.45923314235,Columbus
14300,Black,50,31963.97222222222,Columbus
14300,Pooled,50,59615.59716090218,Columbus
14300,Hispanic,50,60462.36842105263,Columbus
14400,Asian,25,93440.74074074074,Terre Haute
14400,Asian,75,116205.1612903226,Terre Haute
14400,White,75,81055.48812664907,Terre Haute
14400,White,50,59280.04498216067,Terre Haute
14400,AIAN,75,90660,Terre Haute
14400,AIAN,-9,59685,Terre Haute
14400,Black,75,48275.11627906977,Terre Haute
14400,AIAN,25,28710,Terre Haute
14400,Black,25,20572.5352112676,Terre Haute
